codMunicipio;Município;Estado;MUNICIPIO_ESTADO;IDHM;IDHM_R;IDHM_L;IDHM_E
5103361;Conquista D'Oeste;MT;CONQUISTA D'OESTE-MT;0,718;0,707;0,807;0,65
3118304;Conselheiro Lafaiete;MG;CONSELHEIRO LAFAIETE-MG;0,761;0,736;0,86;0,697
4106100;Conselheiro Mairinck;PR;CONSELHEIRO MAIRINCK-PR;0,707;0,675;0,806;0,65
3118403;Conselheiro Pena;MG;CONSELHEIRO PENA-MG;0,662;0,646;0,837;0,537
3118502;Consolação;MG;CONSOLAÇÃO-MG;0,673;0,627;0,806;0,602
4305801;Constantina;RS;CONSTANTINA-RS;0,754;0,726;0,885;0,668
3118601;Contagem;MG;CONTAGEM-MG;0,756;0,745;0,832;0,697
4106209;Contenda;PR;CONTENDA-PR;0,681;0,697;0,816;0,555
2908804;Contendas do Sincorá;BA;CONTENDAS DO SINCORÁ-BA;0,577;0,579;0,695;0,477
3118700;Coqueiral;MG;COQUEIRAL-MG;0,694;0,663;0,838;0,601
4305835;Coqueiro Baixo;RS;COQUEIRO BAIXO-RS;0,692;0,703;0,886;0,532
2702207;Coqueiro Seco;AL;COQUEIRO SECO-AL;0,586;0,582;0,757;0,457
4305850;Coqueiros do Sul;RS;COQUEIROS DO SUL-RS;0,746;0,806;0,84;0,614
3118809;Coração de Jesus;MG;CORAÇÃO DE JESUS-MG;0,642;0,575;0,808;0,57
2908903;Coração de Maria;BA;CORAÇÃO DE MARIA-BA;0,592;0,558;0,762;0,489
4106308;Corbélia;PR;CORBÉLIA-PR;0,738;0,728;0,807;0,683
3301504;Cordeiro;RJ;CORDEIRO-RJ;0,729;0,724;0,826;0,649
3512407;Cordeirópolis;SP;CORDEIRÓPOLIS-SP;0,758;0,754;0,858;0,674
2909000;Cordeiros;BA;CORDEIROS-BA;0,579;0,561;0,763;0,454
4204350;Cordilheira Alta;SC;CORDILHEIRA ALTA-SC;0,747;0,735;0,855;0,662
3118908;Cordisburgo;MG;CORDISBURGO-MG;0,656;0,644;0,786;0,558
3119005;Cordislândia;MG;CORDISLÂNDIA-MG;0,66;0,654;0,807;0,544
2304004;Coreaú;CE;COREAÚ-CE;0,61;0,526;0,758;0,568
2504801;Coremas;PB;COREMAS-PB;0,592;0,578;0,794;0,452
5003108;Corguinho;MS;CORGUINHO-MS;0,671;0,684;0,83;0,531
2909109;Coribe;BA;CORIBE-BA;0,6;0,545;0,807;0,491
3119104;Corinto;MG;CORINTO-MG;0,68;0,664;0,842;0,562
4106407;Cornélio Procópio;PR;CORNÉLIO PROCÓPIO-PR;0,759;0,746;0,848;0,692
3119203;Coroaci;MG;COROACI-MG;0,626;0,613;0,811;0,493
3512506;Coroados;SP;COROADOS-SP;0,719;0,704;0,816;0,648
2103604;Coroatá;MA;COROATÁ-MA;0,576;0,545;0,737;0,475
3119302;Coromandel;MG;COROMANDEL-MG;0,708;0,73;0,86;0,565
4305871;Coronel Barros;RS;CORONEL BARROS-RS;0,744;0,793;0,852;0,61
4305900;Coronel Bicaco;RS;CORONEL BICACO-RS;0,665;0,667;0,803;0,55
4106456;Coronel Domingos Soares;PR;CORONEL DOMINGOS SOARES-PR;0,6;0,609;0,792;0,447
2402808;Coronel Ezequiel;RN;CORONEL EZEQUIEL-RN;0,587;0,545;0,778;0,476
3119401;Coronel Fabriciano;MG;CORONEL FABRICIANO-MG;0,755;0,715;0,865;0,696
4204400;Coronel Freitas;SC;CORONEL FREITAS-SC;0,744;0,732;0,86;0,653
2402907;Coronel João Pessoa;RN;CORONEL JOÃO PESSOA-RN;0,578;0,549;0,748;0,471
2909208;Coronel João Sá;BA;CORONEL JOÃO SÁ-BA;0,535;0,545;0,716;0,392
2202851;Coronel José Dias;PI;CORONEL JOSÉ DIAS-PI;0,546;0,518;0,725;0,433
3512605;Coronel Macedo;SP;CORONEL MACEDO-SP;0,69;0,653;0,811;0,619
4204459;Coronel Martins;SC;CORONEL MARTINS-SC;0,696;0,678;0,816;0,609
3119500;Coronel Murta;MG;CORONEL MURTA-MG;0,627;0,578;0,784;0,543
3119609;Coronel Pacheco;MG;CORONEL PACHECO-MG;0,669;0,673;0,789;0,565
4305934;Coronel Pilar;RS;CORONEL PILAR-RS;0,727;0,766;0,835;0,6
5003157;Coronel Sapucaia;MS;CORONEL SAPUCAIA-MS;0,589;0,607;0,806;0,417
4106506;Coronel Vivida;PR;CORONEL VIVIDA-PR;0,723;0,714;0,81;0,653
3119708;Coronel Xavier Chaves;MG;CORONEL XAVIER CHAVES-MG;0,677;0,67;0,823;0,563
3119807;Córrego Danta;MG;CÓRREGO DANTA-MG;0,692;0,683;0,844;0,575
3119906;Córrego do Bom Jesus;MG;CÓRREGO DO BOM JESUS-MG;0,692;0,665;0,84;0,592
5205703;Córrego do Ouro;GO;CÓRREGO DO OURO-GO;0,686;0,696;0,803;0,578
3119955;Córrego Fundo;MG;CÓRREGO FUNDO-MG;0,678;0,657;0,795;0,597
3120003;Córrego Novo;MG;CÓRREGO NOVO-MG;0,632;0,596;0,805;0,525
4204558;Correia Pinto;SC;CORREIA PINTO-SC;0,702;0,701;0,804;0,614
2202901;Corrente;PI;CORRENTE-PI;0,642;0,62;0,789;0,54
2604700;Correntes;PE;CORRENTES-PE;0,536;0,551;0,726;0,385
2909307;Correntina;BA;CORRENTINA-BA;0,603;0,575;0,792;0,481
2604809;Cortês;PE;CORTÊS-PE;0,568;0,541;0,707;0,478
5003207;Corumbá;MS;CORUMBÁ-MS;0,7;0,701;0,834;0,586
5205802;Corumbá de Goiás;GO;CORUMBÁ DE GOIÁS-GO;0,68;0,665;0,829;0,571
5205901;Corumbaíba;GO;CORUMBAÍBA-GO;0,698;0,703;0,831;0,582
3512704;Corumbataí;SP;CORUMBATAÍ-SP;0,754;0,728;0,841;0,7
4106555;Corumbataí do Sul;PR;CORUMBATAÍ DO SUL-PR;0,638;0,632;0,79;0,52
1100072;Corumbiara;RO;CORUMBIARA-RO;0,613;0,63;0,774;0,473
4204509;Corupá;SC;CORUPÁ-SC;0,78;0,768;0,873;0,707
2702306;Coruripe;AL;CORURIPE-AL;0,626;0,591;0,769;0,541
3512803;Cosmópolis;SP;COSMÓPOLIS-SP;0,769;0,746;0,876;0,697
3512902;Cosmorama;SP;COSMORAMA-SP;0,722;0,705;0,849;0,63
1100080;Costa Marques;RO;COSTA MARQUES-RO;0,611;0,616;0,751;0,493
5003256;Costa Rica;MS;COSTA RICA-MS;0,706;0,717;0,811;0,606
2909406;Cotegipe;BA;COTEGIPE-BA;0,59;0,545;0,746;0,504
3513009;Cotia;SP;COTIA-SP;0,78;0,789;0,851;0,707
4305959;Cotiporã;RS;COTIPORÃ-RS;0,741;0,767;0,835;0,636
5103379;Cotriguaçu;MT;COTRIGUAÇU-MT;0,601;0,623;0,825;0,423
3120102;Couto de Magalhães de Minas;MG;COUTO DE MAGALHÃES DE MINAS-MG;0,659;0,6;0,807;0,592
1706001;Couto Magalhães;TO;COUTO MAGALHÃES-TO;0,605;0,574;0,76;0,508
4305975;Coxilha;RS;COXILHA-RS;0,706;0,693;0,866;0,586
5003306;Coxim;MS;COXIM-MS;0,703;0,719;0,836;0,579
2504850;Coxixola;PB;COXIXOLA-PB;0,641;0,586;0,794;0,567
2702355;Craíbas;AL;CRAÍBAS-AL;0,525;0,517;0,687;0,408
2304103;Crateús;CE;CRATEÚS-CE;0,644;0,618;0,787;0,55
2304202;Crato;CE;CRATO-CE;0,713;0,655;0,822;0,673
3513108;Cravinhos;SP;CRAVINHOS-SP;0,756;0,737;0,857;0,683
2909505;Cravolândia;BA;CRAVOLÂNDIA-BA;0,599;0,559;0,765;0,503
4204608;Criciúma;SC;CRICIÚMA-SC;0,788;0,786;0,846;0,737
3120151;Crisólita;MG;CRISÓLITA-MG;0,585;0,579;0,799;0,432
2909604;Crisópolis;BA;CRISÓPOLIS-BA;0,543;0,542;0,765;0,387
4306007;Crissiumal;RS;CRISSIUMAL-RS;0,712;0,702;0,835;0,616
3120201;Cristais;MG;CRISTAIS-MG;0,692;0,736;0,859;0,525
3513207;Cristais Paulista;SP;CRISTAIS PAULISTA-SP;0,734;0,723;0,802;0,682
4306056;Cristal;RS;CRISTAL-RS;0,644;0,687;0,826;0,471
4306072;Cristal do Sul;RS;CRISTAL DO SUL-RS;0,66;0,641;0,826;0,542
1706100;Cristalândia;TO;CRISTALÂNDIA-TO;0,673;0,663;0,805;0,57
2203008;Cristalândia do Piauí;PI;CRISTALÂNDIA DO PIAUÍ-PI;0,573;0,521;0,77;0,469
3120300;Cristália;MG;CRISTÁLIA-MG;0,583;0,518;0,795;0,482
5206206;Cristalina;GO;CRISTALINA-GO;0,699;0,716;0,814;0,587
3120409;Cristiano Otoni;MG;CRISTIANO OTONI-MG;0,695;0,651;0,823;0,626
5206305;Cristianópolis;GO;CRISTIANÓPOLIS-GO;0,688;0,703;0,838;0,554
3120508;Cristina;MG;CRISTINA-MG;0,668;0,645;0,842;0,55
2801702;Cristinápolis;SE;CRISTINÁPOLIS-SE;0,553;0,54;0,755;0,414
2203107;Cristino Castro;PI;CRISTINO CASTRO-PI;0,566;0,586;0,713;0,434
2909703;Cristópolis;BA;CRISTÓPOLIS-BA;0,614;0,546;0,766;0,553
5206404;Crixás;GO;CRIXÁS-GO;0,708;0,706;0,805;0,625
1706258;Crixás do Tocantins;TO;CRIXÁS DO TOCANTINS-TO;0,644;0,603;0,798;0,555
2304236;Croatá;CE;CROATÁ-CE;0,59;0,497;0,76;0,544
5206503;Cromínia;GO;CROMÍNIA-GO;0,706;0,692;0,803;0,634
3120607;Crucilândia;MG;CRUCILÂNDIA-MG;0,651;0,653;0,816;0,518
2304251;Cruz;CE;CRUZ-CE;0,632;0,573;0,752;0,586
4306106;Cruz Alta;RS;CRUZ ALTA-RS;0,75;0,754;0,858;0,653
2909802;Cruz das Almas;BA;CRUZ DAS ALMAS-BA;0,699;0,659;0,796;0,65
2504900;Cruz do Espírito Santo;PB;CRUZ DO ESPÍRITO SANTO-PB;0,552;0,531;0,778;0,408
4106803;Cruz Machado;PR;CRUZ MACHADO-PR;0,664;0,635;0,845;0,545
3513306;Cruzália;SP;CRUZÁLIA-SP;0,774;0,698;0,853;0,778
4306130;Cruzaltense;RS;CRUZALTENSE-RS;0,719;0,724;0,849;0,605
3513405;Cruzeiro;SP;CRUZEIRO-SP;0,788;0,742;0,871;0,758
3120706;Cruzeiro da Fortaleza;MG;CRUZEIRO DA FORTALEZA-MG;0,696;0,72;0,832;0,562
4106571;Cruzeiro do Iguaçu;PR;CRUZEIRO DO IGUAÇU-PR;0,709;0,703;0,792;0,641
4106605;Cruzeiro do Oeste;PR;CRUZEIRO DO OESTE-PR;0,717;0,698;0,825;0,64
1200203;Cruzeiro do Sul;RS;CRUZEIRO DO SUL-RS;0,723;0,746;0,833;0,607
4106704;Cruzeiro do Sul;PR;CRUZEIRO DO SUL-PR;0,713;0,682;0,828;0,641
4306205;Cruzeiro do Sul;AC;CRUZEIRO DO SUL-AC;0,664;0,648;0,776;0,582
2403004;Cruzeta;RN;CRUZETA-RN;0,654;0,602;0,748;0,621
3120805;Cruzília;MG;CRUZÍLIA-MG;0,695;0,671;0,853;0,587
4106852;Cruzmaltina;PR;CRUZMALTINA-PR;0,666;0,65;0,768;0,593
3513504;Cubatão;SP;CUBATÃO-SP;0,737;0,716;0,821;0,681
2505006;Cubati;PB;CUBATI-PB;0,566;0,545;0,742;0,448
5103403;Cuiabá;MT;CUIABÁ-MT;0,785;0,8;0,834;0,726
2505105;Cuité;PB;CUITÉ-PB;0,591;0,574;0,766;0,47
2505238;Cuité de Mamanguape;PB;CUITÉ DE MAMANGUAPE-PB;0,524;0,529;0,683;0,398
2505204;Cuitegi;PB;CUITEGI-PB;0,57;0,563;0,732;0,45
1100940;Cujubim;RO;CUJUBIM-RO;0,612;0,663;0,789;0,439
5206602;Cumari;GO;CUMARI-GO;0,737;0,744;0,819;0,657
2604908;Cumaru;PE;CUMARU-PE;0,572;0,553;0,72;0,47
1502764;Cumaru do Norte;PA;CUMARU DO NORTE-PA;0,55;0,635;0,795;0,33
2801900;Cumbe;SE;CUMBE-SE;0,604;0,576;0,748;0,512
3513603;Cunha;SP;CUNHA-SP;0,684;0,672;0,826;0,576
4204707;Cunha Porã;SC;CUNHA PORÃ-SC;0,742;0,744;0,804;0,682
4204756;Cunhataí;SC;CUNHATAÍ-SC;0,754;0,777;0,886;0,623
3120839;Cuparaque;MG;CUPARAQUE-MG;0,627;0,621;0,798;0,497
2605004;Cupira;PE;CUPIRA-PE;0,592;0,601;0,763;0,453
2909901;Curaçá;BA;CURAÇÁ-BA;0,581;0,544;0,778;0,463
2203206;Curimatá;PI;CURIMATÁ-PI;0,607;0,574;0,741;0,527
1502772;Curionópolis;PA;CURIONÓPOLIS-PA;0,636;0,592;0,809;0,536
4106902;Curitiba;PR;CURITIBA-PR;0,823;0,85;0,855;0,768
4204806;Curitibanos;SC;CURITIBANOS-SC;0,721;0,716;0,846;0,62
4107009;Curiúva;PR;CURIÚVA-PR;0,656;0,649;0,795;0,546
2203230;Currais;PI;CURRAIS-PI;0,542;0,49;0,743;0,438
2403103;Currais Novos;RN;CURRAIS NOVOS-RN;0,691;0,673;0,794;0,617
2505279;Curral de Cima;PB;CURRAL DE CIMA-PB;0,529;0,528;0,715;0,392
3120870;Curral de Dentro;MG;CURRAL DE DENTRO-MG;0,585;0,571;0,759;0,462
2203271;Curral Novo do Piauí;PI;CURRAL NOVO DO PIAUÍ-PI;0,527;0,506;0,685;0,422
2505303;Curral Velho;PB;CURRAL VELHO-PB;0,606;0,613;0,739;0,491
1502806;Curralinho;PA;CURRALINHO-PA;0,502;0,508;0,769;0,323
2203255;Curralinhos;PI;CURRALINHOS-PI;0,555;0,512;0,762;0,438
1502855;Curuá;PA;CURUÁ-PA;0,578;0,501;0,78;0,495
1502905;Curuçá;PA;CURUÇÁ-PA;0,582;0,542;0,758;0,48
2103703;Cururupu;MA;CURURUPU-MA;0,612;0,568;0,768;0,525
5103437;Curvelândia;MT;CURVELÂNDIA-MT;0,69;0,658;0,811;0,615
3120904;Curvelo;MG;CURVELO-MG;0,713;0,689;0,851;0,617
2605103;Custódia;PE;CUSTÓDIA-PE;0,594;0,607;0,706;0,489
1600212;Cutias;AP;CUTIAS-AP;0,628;0,576;0,76;0,566
5206701;Damianópolis;GO;DAMIANÓPOLIS-GO;0,654;0,614;0,815;0,558
2505352;Damião;PB;DAMIÃO-PB;0,521;0,503;0,72;0,391
5206800;Damolândia;GO;DAMOLÂNDIA-GO;0,697;0,688;0,819;0,6
1706506;Darcinópolis;TO;DARCINÓPOLIS-TO;0,581;0,597;0,764;0,429
2910008;Dário Meira;BA;DÁRIO MEIRA-BA;0,54;0,522;0,771;0,392
3121001;Datas;MG;DATAS-MG;0,616;0,59;0,756;0,524
4306304;David Canabarro;RS;DAVID CANABARRO-RS;0,762;0,74;0,87;0,688
2103752;Davinópolis;GO;DAVINÓPOLIS-GO;0,716;0,702;0,862;0,606
5206909;Davinópolis;MA;DAVINÓPOLIS-MA;0,607;0,561;0,747;0,535
3121100;Delfim Moreira;MG;DELFIM MOREIRA-MG;0,669;0,649;0,837;0,552
3121209;Delfinópolis;MG;DELFINÓPOLIS-MG;0,74;0,702;0,872;0,661
2702405;Delmiro Gouveia;AL;DELMIRO GOUVEIA-AL;0,612;0,599;0,774;0,494
3121258;Delta;MG;DELTA-MG;0,639;0,672;0,808;0,481
2203305;Demerval Lobão;PI;DEMERVAL LOBÃO-PI;0,618;0,588;0,781;0,515
5103452;Denise;MT;DENISE-MT;0,683;0,672;0,802;0,59
5003454;Deodápolis;MS;DEODÁPOLIS-MS;0,694;0,693;0,81;0,595
2304269;Deputado Irapuan Pinheiro;CE;DEPUTADO IRAPUAN PINHEIRO-CE;0,609;0,542;0,742;0,562
4306320;Derrubadas;RS;DERRUBADAS-RS;0,707;0,664;0,846;0,628
3513702;Descalvado;SP;DESCALVADO-SP;0,76;0,74;0,865;0,687
4204905;Descanso;SC;DESCANSO-SC;0,743;0,741;0,854;0,647
3121308;Descoberto;MG;DESCOBERTO-MG;0,68;0,657;0,798;0,599
2505402;Desterro;PB;DESTERRO-PB;0,58;0,551;0,724;0,49
3121407;Desterro de Entre Rios;MG;DESTERRO DE ENTRE RIOS-MG;0,639;0,607;0,802;0,536
3121506;Desterro do Melo;MG;DESTERRO DO MELO-MG;0,631;0,618;0,809;0,503
4306353;Dezesseis de Novembro;RS;DEZESSEIS DE NOVEMBRO-RS;0,654;0,625;0,809;0,553
3513801;Diadema;SP;DIADEMA-SP;0,757;0,717;0,844;0,716
2505600;Diamante;PB;DIAMANTE-PB;0,593;0,562;0,748;0,496
4107157;Diamante D'Oeste;PR;DIAMANTE D'OESTE-PR;0,644;0,647;0,776;0,532
4107108;Diamante do Norte;PR;DIAMANTE DO NORTE-PR;0,723;0,699;0,824;0,657
4107124;Diamante do Sul;PR;DIAMANTE DO SUL-PR;0,608;0,605;0,777;0,479
3121605;Diamantina;MG;DIAMANTINA-MG;0,716;0,693;0,839;0,632
5103502;Diamantino;MT;DIAMANTINO-MT;0,718;0,714;0,831;0,625
1707009;Dianópolis;TO;DIANÓPOLIS-TO;0,701;0,673;0,822;0,624
2910057;Dias D'Ávila;BA;DIAS D'ÁVILA-BA;0,676;0,651;0,811;0,584
4306379;Dilermando de Aguiar;RS;DILERMANDO DE AGUIAR-RS;0,648;0,681;0,864;0,463
3121704;Diogo de Vasconcelos;MG;DIOGO DE VASCONCELOS-MG;0,601;0,578;0,811;0,464
3121803;Dionísio;MG;DIONÍSIO-MG;0,702;0,651;0,821;0,647
4205001;Dionísio Cerqueira;SC;DIONÍSIO CERQUEIRA-SC;0,706;0,703;0,82;0,61
5207105;Diorama;GO;DIORAMA-GO;0,729;0,663;0,841;0,696
3513850;Dirce Reis;SP;DIRCE REIS-SP;0,741;0,686;0,842;0,704
2203354;Dirceu Arcoverde;PI;DIRCEU ARCOVERDE-PI;0,561;0,563;0,718;0,436
2802007;Divina Pastora;SE;DIVINA PASTORA-SE;0,61;0,571;0,753;0,527
3121902;Divinésia;MG;DIVINÉSIA-MG;0,657;0,645;0,785;0,559
3122009;Divino;MG;DIVINO-MG;0,605;0,639;0,823;0,421
3122108;Divino das Laranjeiras;MG;DIVINO DAS LARANJEIRAS-MG;0,661;0,624;0,811;0,571
3201803;Divino de São Lourenço;ES;DIVINO DE SÃO LOURENÇO-ES;0,632;0,622;0,819;0,496
3513900;Divinolândia;SP;DIVINOLÂNDIA-SP;0,734;0,72;0,85;0,645
3122207;Divinolândia de Minas;MG;DIVINOLÂNDIA DE MINAS-MG;0,623;0,603;0,812;0,495
3122306;Divinópolis;MG;DIVINÓPOLIS-MG;0,764;0,753;0,844;0,702
5208301;Divinópolis de Goiás;GO;DIVINÓPOLIS DE GOIÁS-GO;0,653;0,624;0,813;0,55
1707108;Divinópolis do Tocantins;TO;DIVINÓPOLIS DO TOCANTINS-TO;0,683;0,667;0,816;0,585
3122355;Divisa Alegre;MG;DIVISA ALEGRE-MG;0,608;0,603;0,723;0,515
3122405;Divisa Nova;MG;DIVISA NOVA-MG;0,67;0,66;0,801;0,57
3122454;Divisópolis;MG;DIVISÓPOLIS-MG;0,609;0,577;0,802;0,489
3514007;Dobrada;SP;DOBRADA-SP;0,718;0,691;0,818;0,655
3514106;Dois Córregos;SP;DOIS CÓRREGOS-SP;0,725;0,725;0,853;0,616
4306403;Dois Irmãos;RS;DOIS IRMÃOS-RS;0,743;0,763;0,848;0,633
4306429;Dois Irmãos das Missões;RS;DOIS IRMÃOS DAS MISSÕES-RS;0,67;0,646;0,797;0,585
5003488;Dois Irmãos do Buriti;MS;DOIS IRMÃOS DO BURITI-MS;0,639;0,64;0,773;0,528
1707207;Dois Irmãos do Tocantins;TO;DOIS IRMÃOS DO TOCANTINS-TO;0,583;0,551;0,813;0,442
4306452;Dois Lajeados;RS;DOIS LAJEADOS-RS;0,757;0,775;0,837;0,67
2702504;Dois Riachos;AL;DOIS RIACHOS-AL;0,532;0,513;0,762;0,385
4107207;Dois Vizinhos;PR;DOIS VIZINHOS-PR;0,767;0,747;0,85;0,711
3514205;Dolcinópolis;SP;DOLCINÓPOLIS-SP;0,742;0,699;0,825;0,709
5103601;Dom Aquino;MT;DOM AQUINO-MT;0,69;0,687;0,806;0,593
2910107;Dom Basílio;BA;DOM BASÍLIO-BA;0,591;0,547;0,783;0,482
3122470;Dom Bosco;MG;DOM BOSCO-MG;0,673;0,627;0,815;0,597
3122504;Dom Cavati;MG;DOM CAVATI-MG;0,688;0,66;0,784;0,63
1502939;Dom Eliseu;PA;DOM ELISEU-PA;0,615;0,606;0,763;0,502
2203404;Dom Expedito Lopes;PI;DOM EXPEDITO LOPES-PI;0,601;0,583;0,762;0,488
4306502;Dom Feliciano;RS;DOM FELICIANO-RS;0,587;0,633;0,818;0,39
2203453;Dom Inocêncio;PI;DOM INOCÊNCIO-PI;0,549;0,498;0,756;0,439
3122603;Dom Joaquim;MG;DOM JOAQUIM-MG;0,622;0,61;0,819;0,482
2910206;Dom Macedo Costa;BA;DOM MACEDO COSTA-BA;0,632;0,598;0,795;0,531
4306601;Dom Pedrito;RS;DOM PEDRITO-RS;0,708;0,715;0,848;0,585
2103802;Dom Pedro;MA;DOM PEDRO-MA;0,622;0,582;0,759;0,545
4306551;Dom Pedro de Alcântara;RS;DOM PEDRO DE ALCÂNTARA-RS;0,691;0,697;0,82;0,577
3122702;Dom Silvério;MG;DOM SILVÉRIO-MG;0,709;0,661;0,847;0,636
3122801;Dom Viçoso;MG;DOM VIÇOSO-MG;0,687;0,617;0,819;0,641
3201902;Domingos Martins;ES;DOMINGOS MARTINS-ES;0,669;0,68;0,833;0,528
2203420;Domingos Mourão;PI;DOMINGOS MOURÃO-PI;0,55;0,547;0,755;0,403
4205100;Dona Emma;SC;DONA EMMA-SC;0,742;0,762;0,862;0,622
3122900;Dona Eusébia;MG;DONA EUSÉBIA-MG;0,701;0,684;0,841;0,598
4306700;Dona Francisca;RS;DONA FRANCISCA-RS;0,697;0,718;0,831;0,568
2505709;Dona Inês;PB;DONA INÊS-PB;0,545;0,524;0,69;0,447
3123007;Dores de Campos;MG;DORES DE CAMPOS-MG;0,686;0,671;0,823;0,585
3123106;Dores de Guanhães;MG;DORES DE GUANHÃES-MG;0,636;0,612;0,821;0,512
3123205;Dores do Indaiá;MG;DORES DO INDAIÁ-MG;0,719;0,71;0,84;0,623
3202009;Dores do Rio Preto;ES;DORES DO RIO PRETO-ES;0,654;0,635;0,813;0,542
3123304;Dores do Turvo;MG;DORES DO TURVO-MG;0,629;0,613;0,829;0,49
3123403;Doresópolis;MG;DORESÓPOLIS-MG;0,692;0,652;0,869;0,585
2605152;Dormentes;PE;DORMENTES-PE;0,589;0,558;0,741;0,495
4107256;Douradina;PR;DOURADINA-PR;0,724;0,721;0,818;0,644
5003504;Douradina;MS;DOURADINA-MS;0,699;0,706;0,809;0,597
3514304;Dourado;SP;DOURADO-SP;0,738;0,718;0,811;0,689
3123502;Douradoquara;MG;DOURADOQUARA-MG;0,706;0,704;0,847;0,591
5003702;Dourados;MS;DOURADOS-MS;0,747;0,753;0,843;0,657
4107306;Doutor Camargo;PR;DOUTOR CAMARGO-PR;0,746;0,704;0,839;0,702
4306734;Doutor Maurício Cardoso;RS;DOUTOR MAURÍCIO CARDOSO-RS;0,706;0,707;0,84;0,593
4205159;Doutor Pedrinho;SC;DOUTOR PEDRINHO-SC;0,716;0,714;0,843;0,609
4306759;Doutor Ricardo;RS;DOUTOR RICARDO-RS;0,724;0,749;0,855;0,593
2403202;Doutor Severiano;RN;DOUTOR SEVERIANO-RN;0,621;0,567;0,747;0,566
4128633;Doutor Ulysses;PR;DOUTOR ULYSSES-PR;0,546;0,57;0,791;0,362
5207253;Doverlândia;GO;DOVERLÂNDIA-GO;0,668;0,684;0,84;0,518
3514403;Dracena;SP;DRACENA-SP;0,776;0,752;0,842;0,737
3514502;Duartina;SP;DUARTINA-SP;0,748;0,716;0,837;0,698
3301603;Duas Barras;RJ;DUAS BARRAS-RJ;0,659;0,677;0,79;0,534
2505808;Duas Estradas;PB;DUAS ESTRADAS-PB;0,603;0,565;0,795;0,488
1707306;Dueré;TO;DUERÉ-TO;0,679;0,654;0,846;0,566
3514601;Dumont;SP;DUMONT-SP;0,744;0,72;0,849;0,674
2103901;Duque Bacelar;MA;DUQUE BACELAR-MA;0,533;0,485;0,693;0,451
3301702;Duque de Caxias;RJ;DUQUE DE CAXIAS-RJ;0,711;0,692;0,833;0,624
3123528;Durandé;MG;DURANDÉ-MG;0,645;0,626;0,842;0,508
3514700;Echaporã;SP;ECHAPORÃ-SP;0,745;0,719;0,834;0,69
3202108;Ecoporanga;ES;ECOPORANGA-ES;0,662;0,631;0,819;0,562
5207352;Edealina;GO;EDEALINA-GO;0,702;0,722;0,808;0,594
5207402;Edéia;GO;EDÉIA-GO;0,739;0,755;0,826;0,648
1301407;Eirunepé;AM;EIRUNEPÉ-AM;0,563;0,548;0,756;0,431
3514809;Eldorado;SP;ELDORADO-SP;0,691;0,633;0,847;0,615
5003751;Eldorado;MS;ELDORADO-MS;0,684;0,674;0,824;0,577
1502954;Eldorado do Carajás;PA;ELDORADO DO CARAJÁS-PA;0,56;0,572;0,757;0,405
4306767;Eldorado do Sul;RS;ELDORADO DO SUL-RS;0,717;0,717;0,844;0,609
2203503;Elesbão Veloso;PI;ELESBÃO VELOSO-PI;0,58;0,573;0,758;0,45
3514908;Elias Fausto;SP;ELIAS FAUSTO-SP;0,695;0,701;0,822;0,583
2203602;Eliseu Martins;PI;ELISEU MARTINS-PI;0,595;0,616;0,742;0,462
3514924;Elisiário;SP;ELISIÁRIO-SP;0,747;0,711;0,825;0,712
2910305;Elísio Medrado;BA;ELÍSIO MEDRADO-BA;0,623;0,59;0,777;0,527
3123601;Elói Mendes;MG;ELÓI MENDES-MG;0,685;0,688;0,838;0,558
2505907;Emas;PB;EMAS-PB;0,595;0,554;0,773;0,492
3514957;Embaúba;SP;EMBAÚBA-SP;0,73;0,723;0,84;0,641
3515004;Embu das Artes;SP;EMBU DAS ARTES-SP;0,735;0,7;0,839;0,676
3515103;Embu-Guaçu;SP;EMBU-GUAÇU-SP;0,749;0,713;0,834;0,708
3515129;Emilianópolis;SP;EMILIANÓPOLIS-SP;0,727;0,69;0,805;0,691
4306809;Encantado;RS;ENCANTADO-RS;0,767;0,764;0,858;0,687
2403301;Encanto;RN;ENCANTO-RN;0,629;0,589;0,787;0,536
2910404;Encruzilhada;BA;ENCRUZILHADA-BA;0,544;0,533;0,754;0,4
4306908;Encruzilhada do Sul;RS;ENCRUZILHADA DO SUL-RS;0,657;0,677;0,875;0,478
4107405;Enéas Marques;PR;ENÉAS MARQUES-PR;0,752;0,767;0,835;0,664
4107504;Engenheiro Beltrão;PR;ENGENHEIRO BELTRÃO-PR;0,73;0,701;0,82;0,677
3123700;Engenheiro Caldas;MG;ENGENHEIRO CALDAS-MG;0,644;0,632;0,815;0,518
3515152;Engenheiro Coelho;SP;ENGENHEIRO COELHO-SP;0,732;0,72;0,815;0,668
3123809;Engenheiro Navarro;MG;ENGENHEIRO NAVARRO-MG;0,655;0,599;0,791;0,594
3301801;Engenheiro Paulo de Frontin;RJ;ENGENHEIRO PAULO DE FRONTIN-RJ;0,722;0,674;0,805;0,694
4306924;Engenho Velho;RS;ENGENHO VELHO-RS;0,717;0,735;0,821;0,611
3123858;Entre Folhas;MG;ENTRE FOLHAS-MG;0,634;0,617;0,792;0,521
2910503;Entre Rios;SC;ENTRE RIOS-SC;0,657;0,638;0,808;0,55
